# fesc_ion	fesc_lya
1.152781620231638215e-02 5.839583214060800609e-01
9.172460545115661279e-03 6.387758933600350408e-01
7.408991850514759503e-03 8.006354249404289414e-01
1.217211612175326326e-04 1.111964417138651545e-01
1.756432583161118000e-01 9.862857142857143211e-01
9.479654826755790520e-05 9.713333333333333819e-01
1.836723189613518855e-03 3.570628753690068269e-01
1.380008141396498467e-01 9.783809523809523512e-01
9.342841517085395675e-02 9.886190476190476195e-01
3.806623425629270668e-02 9.532380952380952177e-01
6.778954540275357321e-02 7.831652443754848480e-01
1.591378547183376971e-02 2.855814970747443948e-01
8.118735756447895829e-03 2.839191852825230233e-01
1.535675141588687710e-02 4.296058928794373455e-01
1.169592735310781735e-02 4.245032858076169119e-02
8.630659753690716335e-03 9.748571428571428665e-01
4.331959677005889353e-02 3.371191577604083500e-01
6.264094003382331133e-02 9.882857142857143229e-01
2.306985794983860971e-02 9.709523809523809001e-01
5.220334277212634877e-02 6.181255311399781460e-01
2.732631056742437781e-01 9.925714285714285490e-01
1.271872354709624800e-02 2.776544233701613296e-01
1.179847834661821085e-04 2.284332520041826298e-01
9.059769684088883265e-03 8.910381543921916947e-01
2.378809923055192569e-03 8.298134604322459085e-01
2.316836186271583470e-02 6.388206388206387754e-01
5.639933803869282003e-02 7.188973003856592436e-01
1.095334021105514623e-02 1.856931187760587076e-01
1.096116926231919912e-02 7.718628274650576326e-01
3.056475377134360970e-03 9.201904761904762253e-01
1.083431056970157041e-02 1.417670997026138635e-01
1.558603093438562916e-04 1.287105087334160514e-01
4.816062026655008876e-02 9.353150121518041260e-01
1.284102160335785303e-03 1.284590904898072206e-01
3.943406014842052582e-02 9.869523809523809144e-01
1.504573966457436150e-02 9.052992687550780460e-01
4.689002863772030738e-03 9.459586466165413876e-01
8.092730799872631040e-03 6.530467337980893072e-01
2.518405570884587608e-01 9.891428571428571015e-01
1.815688339770540546e-02 8.139911039223615141e-01
8.832270688455594538e-04 4.894165029734479783e-02
7.296936336701749341e-04 2.947536483571888688e-01
2.992425941598029961e-03 4.050780793644612188e-01
9.494736471401072839e-03 8.905037665542883674e-02
6.850498722778722294e-03 8.635075972186453397e-01
8.679620614561292524e-02 6.798684298852117891e-01
1.658603963348412591e-01 9.815238095238095761e-01
3.661255878168857142e-02 9.752380952380952372e-01
2.237103333872933128e-02 9.381904761904762413e-01
7.767163736169453714e-02 9.955238095238094775e-01
5.332263622844816281e-02 7.668303740083113329e-01
5.571655843977161822e-04 3.844462385706502727e-02
1.191658604926491664e-02 4.069753923658205874e-01
3.755451788401236723e-01 9.799999999999999822e-01
1.696979336498554217e-02 5.589032188143492341e-01
1.865285985554015202e-01 9.609523809523810023e-01
3.662190810460942778e-03 4.681905811071330192e-01
2.787600352839796763e-02 9.031705998919113965e-01
1.225104102940131195e-02 8.732945163813331524e-01
1.893825541335293562e-04 7.542335115864527983e-01
6.911783111884031727e-05 8.513214655107172180e-02
4.755945342914730603e-03 2.539644858038173081e-01
2.162776506783637698e-01 9.597142857142857419e-01
4.423008350797683064e-02 6.487566607460035772e-01
6.659908013728368242e-03 4.470850671356870198e-01
3.089469869632907248e-02 5.820767649074708450e-01
6.937952246667695652e-03 6.552099334357398552e-01
9.874553582870305296e-03 2.585612279593918483e-01
8.211015128191419266e-02 8.002536461636017284e-01
3.783634548290708971e-02 2.035108365205452463e-01
4.924142785274910478e-02 8.139403250586237926e-01
1.075034258214660129e-02 8.833260008798944352e-01
1.330955322212074368e-02 5.963672468169606278e-01
5.412127479208830687e-03 2.012519621731306829e-01
5.347442843835034032e-09 5.448345141165273908e-01
4.279399625953784342e-02 5.398220715950010629e-01
8.112917625071476221e-03 6.744369295423205957e-01
9.845229521429671622e-04 5.432248536315206211e-01
1.828767455214286852e-01 8.397730117666694083e-01
1.560591889160639970e-02 8.422151687270297282e-01
1.828573681378123372e-02 9.413333333333333552e-01
8.149061937340188952e-03 4.493565351233485550e-01
1.534890162474047449e-02 5.746689759204425263e-01
1.311913997337681159e-01 9.761904761904761640e-01
1.346614024433514210e-02 7.553389389091450523e-01
3.669181543775515810e-04 2.970561998215878741e-01
4.123310439980841513e-03 8.976307554760840635e-01
4.714978759254429171e-03 3.693703541757761277e-01
2.874494146857511836e-03 1.187683284457478061e-01
8.999893236396148966e-02 9.062615955473097840e-01
3.122661491912792631e-01 9.523809523809523281e-01
6.311661602856617759e-02 7.640983112183353798e-01
8.824931683344348909e-02 9.122328331059572637e-01
1.076958910303438544e-01 5.521568205072970859e-01
4.167825203047167970e-02 6.739793213149523066e-01
1.074871381665054929e-02 7.078455964325529592e-01
5.891547251743026181e-03 7.874785055494762931e-01
4.482389302575012086e-02 4.476854241954912883e-01
3.404274230718543071e-02 7.399067191371520025e-01
1.895060278356330841e-02 9.486666666666666581e-01
3.891338656582972715e-03 1.060570662386868118e-01
1.411711031678933997e-02 9.192261850187952721e-01
5.583194910481464185e-03 8.887315216429140241e-01
2.327533427159816318e-03 7.712058688674919837e-01
1.251858857235894351e-01 9.867619047619047290e-01
8.218587490851206323e-03 3.790325494021170027e-01
2.475362565984244329e-03 5.208862664226194400e-02
9.050735007557198647e-03 4.442964554242749831e-01
3.470022391042664606e-02 9.612380952380952248e-01
1.730829263750491287e-02 9.047146849364463561e-01
1.190340373532371571e-01 8.403333333333333766e-01
1.384127812733304368e-02 1.644504292206699081e-01
4.611680834632285431e-04 3.726016609392898138e-01
6.858302047490055222e-04 7.860143947974132517e-02
7.785554649635031618e-03 5.177563558263823529e-01
8.039886393042550974e-04 7.953719791502131820e-01
1.346099962762707083e-04 2.054574898785425235e-02
7.538247134622262646e-02 7.166983322778129883e-01
3.241451506245618397e-02 9.251428571428571557e-01
1.768944602471307593e-03 6.473774775348926092e-01
1.176420147095510460e-01 9.776190476190476097e-01
4.455194957556035760e-04 1.308781234826130735e-01
6.677516018787584863e-03 4.866027125372147100e-01
2.167763825196662719e-02 7.404224326292789815e-01
1.322352649376322409e-01 6.404196157735085881e-01
4.384103011619082629e-04 2.290073008608477789e-01
1.001176646431545768e-02 7.809077918440912591e-02
1.170948329630872031e-02 7.041444682764823604e-01
6.868071607379590271e-02 8.898936170212765617e-01
6.051609058079791825e-02 5.339190102406820015e-01
7.273442864620205395e-02 9.390015015015015232e-01
1.704077968681063093e-01 5.169550865259577854e-01
2.033433919646859475e-02 2.113489977326082903e-01
1.279963359919033261e-01 9.869523809523809144e-01
2.986114263847751069e-02 9.762857142857143122e-01
3.628946597681322050e-03 6.402198590034652304e-02
3.052807869840001506e-03 1.846067340148644514e-02
1.010867846669488788e-03 4.930783502212073843e-01
3.353777228354586082e-02 5.040542532802594344e-01
2.575746969416872756e-02 7.223721590909091272e-01
2.261538809977901507e-02 9.751428571428570891e-01
1.353433260504613997e-03 1.591159039530763153e-01
1.524512176800427816e-03 9.131428571428571450e-01
4.840488794589339894e-02 3.704339737397588372e-01
7.509138947618647884e-03 3.118260081558676955e-01
8.491935803955616207e-04 1.071846907238318408e-02
8.343912691161589970e-03 3.644195941906671066e-01
1.500792102028750477e-02 6.253078817733990213e-01
7.359761780802834275e-02 9.494824802962681387e-01
1.058734698546086143e-02 5.708547199285873841e-01
3.160063975195247926e-02 6.266715967215135130e-01
1.232648208431539466e-02 8.076338321197087389e-01
5.432037534753499097e-02 9.032112980120535761e-01
1.973836244764321998e-02 8.121994228919525716e-01
1.868349153915112998e-02 7.559916117435589999e-01
1.656785187632039621e-02 7.558217895919131513e-01
1.794828512071906454e-02 7.552087222761556529e-01
1.822478261936071042e-02 7.514502454261490216e-01
1.763695238503984464e-02 7.531645569620253333e-01
1.852495110202303369e-02 7.565087653860499417e-01
1.261477813834818002e-04 3.388418114960146249e-03
