ID,H_em,P_cl,T_ICM,T_cl,Z_cl,beta_cl,chisq,cloud_Rin,cloud_Rout,f_cl,grid_rnd_seed,id,n_HI_ICM,n_HI_cl,r_cl,r_gal,sigma_cl,sigma_i,vinf_cl,zeta_Z
804,745.6088,0.9831439,36247370.0,16665.72,0.0564284150334,1.17,797.069941317,0.0,5000.0,3.6926771626,123456,804,3.843092e-07,1.137229,174.3088,5000.0,38.9985,47.73239,141.8929,0.00563116437607
805,2479.685,0.8618254,5494798.0,8820.677,0.0477328918576,1.45,540.07632584,0.0,5000.0,3.11488629444,123456,805,4.98353e-07,1.304715,137.944,5000.0,43.35625,67.13523,3.893763,0.000908215256745
806,2230.09,0.4118736,45041580.0,9821.615,0.057049447077,2.26,626.56678505,0.0,5000.0,5.19906331456,123456,806,1.625706e-12,0.6960553,43.53169,5000.0,45.51258,68.22366,393.3734,0.0101167388274
807,2657.529,0.1322962,984499.5,9674.586,0.0364088410975,2.44,1526.76080615,0.0,5000.0,0.940624863586,123456,807,1.465829e-08,0.146656,139.7401,5000.0,24.33923,67.02049,109.1567,0.00015331754916
808,759.6976,0.8378589,2146486.0,38848.24,0.431007294872,1.21,534.938215581,0.0,5000.0,2.97717405191,123456,808,5.946953e-11,0.232355,157.3341,5000.0,47.60462,19.77332,54.29319,0.00100521963892
809,1538.561,0.4992789,1103027.0,8395.693,0.0719369788827,1.51,2508.99216626,0.0,5000.0,6.31711388487,123456,809,6.047163e-07,0.03544907,168.5158,5000.0,22.87492,88.6946,376.8348,0.00165713320572
810,1554.88,0.660113,4428295.0,6780.69,0.282481681465,1.4,889.475344844,0.0,5000.0,6.40578323041,123456,810,7.936361e-08,0.1939975,191.7769,5000.0,95.89852,97.02239,634.0707,0.000203164125983
811,1448.184,0.9784397,3543187.0,12418.37,0.243926002135,1.65,968.354030932,0.0,5000.0,5.94769628629,123456,811,1.228644e-07,0.1820539,159.6813,5000.0,44.64545,40.24447,351.3316,0.0488785353831
812,2319.166,0.1761782,2005474.0,20283.2,0.0551172785878,2.15,571.813422705,0.0,5000.0,2.93700792632,123456,812,4.343427e-11,1.654053,139.2449,5000.0,37.31739,56.80346,493.5187,0.000212025356496
813,717.3877,0.8774799,399763.3,16174.33,0.148188964557,1.2,472.138401373,0.0,5000.0,4.68930494514,123456,813,9.720923e-12,0.7899873,110.9452,5000.0,86.58978,65.08189,377.4864,0.000749252266317
814,1962.771,0.03005747,44049000.0,21469.1,0.27739859923,1.78,355.916959818,0.0,5000.0,7.16760540937,123456,814,1.928213e-10,0.4243237,108.2565,5000.0,41.95144,48.55858,596.943,0.00707721101306
815,558.1206,0.3575814,28535920.0,7270.983,0.0804881426655,1.25,1158.51451879,0.0,5000.0,4.42892899292,123456,815,2.986677e-07,0.09415649,69.53194,5000.0,10.90409,74.17998,781.1457,0.00300244453384
816,1179.768,0.4538546,1215554.0,24910.59,0.815730901674,2.29,2019.11650085,0.0,5000.0,7.34617582443,123456,816,1.284304e-11,0.07048903,129.4985,5000.0,43.23459,97.85166,407.3911,0.00075219735868
817,1617.923,0.1500119,14919250.0,7086.248,0.23676611806,2.5,3044.58422347,0.0,5000.0,7.71279278234,123456,817,3.422431e-09,0.0419669,79.3166,5000.0,52.5035,23.17523,795.4853,0.00449584154685
818,2035.939,0.8921563,7076277.0,13522.41,0.142814168475,1.43,338.409055193,0.0,5000.0,4.21681906655,123456,818,3.991553e-09,0.578185,39.42151,5000.0,38.30637,72.96123,239.2475,0.000365678593149
819,1128.295,0.9868765,7521883.0,5188.477,0.166712122807,1.92,1094.85737817,0.0,5000.0,4.86988746509,123456,819,7.104348e-09,0.5521073,188.9547,5000.0,24.68084,68.21568,428.4323,0.0100721732637
820,1268.068,0.05818922,4312141.0,43369.79,0.0347166755327,1.42,964.803435285,0.0,5000.0,7.39803801723,123456,820,1.252404e-07,0.4372478,56.98521,5000.0,82.21882,91.67699,650.6998,0.000280375237726
821,716.6146,0.7586654,520307.5,7379.129,0.802040543558,1.96,524.176909458,0.0,5000.0,3.71283094993,123456,821,1.5198e-10,2.364272,57.16046,5000.0,15.88762,66.88765,417.9264,0.0178034015732
822,2798.636,0.1375002,972947.4,37020.75,0.479543764537,2.02,537.535502328,0.0,5000.0,7.23754108585,123456,822,9.873785e-07,0.3367384,39.21971,5000.0,86.30992,50.35663,285.28,0.0044076954063
823,1162.416,0.7707205,13594410.0,27564.33,0.725794903794,1.48,481.505189529,0.0,5000.0,6.32805911062,123456,823,4.153501e-11,0.1913502,41.22677,5000.0,73.06105,55.02952,530.5339,0.0524874053905
824,1710.546,0.6125756,48424870.0,6369.136,0.373186804366,1.56,650.219805184,0.0,5000.0,3.80897584395,123456,824,2.276951e-07,0.0772407,68.49796,5000.0,49.57468,13.90013,297.1386,0.0580193851329
825,1787.737,0.1161007,7504203.0,14360.2,0.0528122747272,2.3,197.518901277,0.0,5000.0,5.89751484639,123456,825,1.336377e-07,2.584367,191.3765,5000.0,39.44707,77.26975,167.8519,0.000639455915256
826,2032.316,0.1507467,7845088.0,20819.17,0.139329158715,1.32,245.216616849,0.0,5000.0,6.56963247957,123456,826,1.44551e-11,0.3700458,161.1992,5000.0,64.67943,5.178808,135.0831,0.000710230378045
827,1043.957,0.08506313,4470142.0,43395.19,0.0995393065867,1.65,1978.4684212,0.0,5000.0,0.958827353491,123456,827,1.766128e-09,2.75997,67.18265,5000.0,26.16986,60.31427,167.7262,0.00343994540228
828,2336.889,0.2962549,2159013.0,49479.19,0.156255442383,2.15,405.483127674,0.0,5000.0,2.22565581071,123456,828,4.933407e-08,0.9606315,97.10767,5000.0,10.72429,51.83026,786.4044,0.0946652998673
829,831.5767,0.07488483,1698386.0,15436.22,0.230891188709,1.12,2552.30896707,0.0,5000.0,1.73148722158,123456,829,1.461754e-10,1.274399,151.388,5000.0,56.84938,14.56427,17.00126,0.00279921236317
830,1056.648,0.4985098,323681.8,8176.203,0.0965707419983,1.54,494.090933345,0.0,5000.0,5.23591584873,123456,830,7.228992e-09,0.03136072,47.90278,5000.0,30.8275,22.48653,96.28036,0.000526486173529
831,830.4914,0.8420712,1082291.0,16777.34,0.296530610138,1.84,400.166821767,0.0,5000.0,0.865114525993,123456,831,2.069153e-10,0.2422155,95.07536,5000.0,94.99844,33.09171,786.0229,0.0164981113304
832,985.5702,0.02444079,2923520.0,28356.21,0.609415713608,2.11,1382.27003613,0.0,5000.0,6.31790504913,123456,832,1.615084e-08,0.1304309,89.99791,5000.0,68.21049,93.78118,620.3186,0.00111514712738
833,2740.737,0.8209927,7273495.0,27043.74,0.13508067479,2.18,1376.51518105,0.0,5000.0,1.27395469266,123456,833,6.828083e-11,0.04804041,52.60295,5000.0,67.50089,42.06605,56.67726,0.0180557091965
834,2137.075,0.4996575,11384120.0,9006.512,0.0962890301088,2.18,354.413628983,0.0,5000.0,7.37042194661,123456,834,1.024406e-09,1.380825,58.19504,5000.0,16.80804,36.02384,135.7841,0.00562567302447
835,1701.843,0.4104325,6794662.0,28977.11,0.097175930306,1.5,911.628447272,0.0,5000.0,6.99217238421,123456,835,4.538861e-07,0.2621288,112.9303,5000.0,47.27707,42.42747,336.8502,0.000280595710228
836,1850.237,0.1948303,1415586.0,8948.425,0.713669599159,2.36,220.562402097,0.0,5000.0,7.61833189621,123456,836,5.151406e-11,1.184658,59.11107,5000.0,34.51333,70.19551,518.6738,0.0111536446819
837,1362.414,0.7566677,901356.1,5430.83,0.127330926252,1.12,843.960234102,0.0,5000.0,4.11269883373,123456,837,3.083504e-07,0.17587,67.46403,5000.0,80.90454,71.79799,732.7901,0.0517937936319
838,1469.158,0.3468172,48491730.0,30587.62,0.0966620119807,2.47,314.805542138,0.0,5000.0,2.7745819671,123456,838,1.063847e-10,0.8942243,93.05368,5000.0,71.83493,13.71103,140.6206,0.0558256199994
839,1422.724,0.6143725,374057.0,7981.209,0.127689616419,2.08,1704.00982213,0.0,5000.0,5.26132507207,123456,839,2.310948e-11,0.06914657,83.53523,5000.0,88.95309,98.52822,583.0759,0.0283034396901
840,1269.379,0.3412096,33649230.0,19043.33,0.0394296443256,1.51,1881.23637996,0.0,5000.0,4.48972028967,123456,840,2.150564e-10,0.06185123,120.1493,5000.0,23.08713,75.52469,561.7475,0.000340406139206
841,906.4404,0.1351886,561227.6,42733.49,0.427630824407,1.51,532.366865375,0.0,5000.0,5.05534009581,123456,841,9.351175e-10,0.2017609,38.85361,5000.0,63.63028,56.07918,378.7577,0.00176863793521
842,631.4681,0.5068156,488265.8,37610.05,0.828798337357,1.6,554.46389546,0.0,5000.0,2.34862053647,123456,842,3.450274e-07,1.265455,163.1975,5000.0,59.88715,66.22565,332.454,0.0307633737567
843,1800.372,0.5314985,9747929.0,13563.17,0.123113035166,2.32,2590.43022351,0.0,5000.0,7.96739400218,123456,843,9.439966e-12,0.08001156,174.0531,5000.0,52.65156,42.61517,389.8449,0.000424429764348
844,1391.831,0.71108,1390090.0,31000.87,0.0312271805766,1.87,1262.66945927,0.0,5000.0,4.32459789355,123456,844,7.984901e-09,0.05969969,43.49781,5000.0,91.82303,78.04969,518.1433,0.0374195457019
845,646.6098,0.5535552,21815840.0,44151.49,0.496499094,1.3,4283.96123078,0.0,5000.0,6.91083204669,123456,845,2.226016e-09,0.4330022,76.426,5000.0,11.90951,8.630522,189.6023,0.00194691724386
846,1578.094,0.4119184,8273748.0,18949.12,0.935876641053,1.46,387.032747533,0.0,5000.0,3.98096679523,123456,846,3.912102e-09,2.295934,183.7959,5000.0,59.75063,68.15831,344.4205,0.00110708983794
847,606.7631,0.6698889,11401950.0,25965.48,0.0772272764605,2.18,795.010077588,0.0,5000.0,6.73228106298,123456,847,2.143826e-11,0.5783375,156.1465,5000.0,39.91799,67.83742,145.7225,0.0044698282271
848,582.8754,0.6176147,39180190.0,8793.753,0.0358627542625,1.15,2005.75205223,0.0,5000.0,6.29456320634,123456,848,5.52707e-10,0.1044098,37.88299,5000.0,46.66792,27.43973,611.5882,0.000490442360616
849,2588.092,0.6157541,1200002.0,8196.217,0.0940676634588,1.91,1482.3987082,0.0,5000.0,6.73009338436,123456,849,6.412669e-12,0.117109,185.1809,5000.0,27.44682,28.39912,407.4501,0.0492053220015
850,1232.071,0.5717615,914963.3,12952.55,0.845620858549,2.46,150.624998763,0.0,5000.0,6.57155109525,123456,850,1.038585e-09,0.4336946,182.5884,5000.0,53.4696,68.00756,460.0244,0.000107172846269
851,1342.307,0.6125343,6466015.0,37466.23,0.0431201935784,1.66,739.293925608,0.0,5000.0,3.59066228521,123456,851,2.051814e-08,2.338278,116.0648,5000.0,59.63493,87.30983,759.0926,0.0911422765712
852,1398.442,0.5053285,341077.8,47378.26,0.240150188488,1.95,1072.31277552,0.0,5000.0,7.52491661347,123456,852,1.087487e-12,0.1196896,117.0153,5000.0,86.01195,65.97552,247.3994,0.0187312341223
853,768.0493,0.6032325,985177.5,41490.09,0.597779654158,1.8,497.032523016,0.0,5000.0,6.24559305497,123456,853,1.93642e-10,0.5003725,95.65867,5000.0,86.75745,67.13152,507.9614,0.0176187778864
854,859.9433,0.03085353,5472466.0,27817.46,0.291298918288,1.59,1092.85258916,0.0,5000.0,5.24601716676,123456,854,2.194293e-10,0.1677619,36.20601,5000.0,80.71804,66.23169,746.1618,0.0167292563831
855,2739.522,0.6908939,3026219.0,38758.79,0.172190962286,2.05,973.050400272,0.0,5000.0,4.41264546629,123456,855,7.31129e-07,0.6249213,159.5129,5000.0,29.54484,19.80331,517.9618,0.0287798988151
856,1179.227,0.6589132,35215090.0,24594.25,0.897659300716,2.14,1222.88748294,0.0,5000.0,4.50365771438,123456,856,3.548925e-10,0.08263428,199.3458,5000.0,34.79818,11.70723,480.2828,0.0141684082703
857,592.1304,0.1707102,1748028.0,5792.629,0.0464893844972,1.15,92.226000687,0.0,5000.0,3.99351719637,123456,857,8.014947e-08,1.675427,90.5511,5000.0,51.4356,48.39857,95.78872,0.0110868214036
858,1736.55,0.8953562,811850.9,19167.27,0.428083101035,2.19,198.542758653,0.0,5000.0,7.83479069565,123456,858,3.856025e-07,1.02598,55.73654,5000.0,52.11603,80.48215,70.6775,0.00364564677801
859,1602.034,0.2600827,1147808.0,5191.029,0.341200956829,2.19,510.243684215,0.0,5000.0,1.91688258078,123456,859,9.538543e-10,0.04080563,73.5825,5000.0,85.83337,82.39946,585.9539,0.00975611757536
860,1822.936,0.09069295,340141.6,24025.83,0.0603923177387,1.34,369.233242759,0.0,5000.0,4.71237906266,123456,860,3.230062e-09,0.1519865,163.3904,5000.0,94.4212,72.54002,153.7812,0.00078902171385
861,2428.261,0.08741251,20255040.0,8175.316,0.137845045874,2.13,452.804158437,0.0,5000.0,2.31718106159,123456,861,8.978107e-10,0.1713178,46.22162,5000.0,36.62156,97.10849,593.9773,0.0515822811102
862,932.5672,0.08674209,24916940.0,5399.437,0.0961042699921,2.25,707.536910829,0.0,5000.0,3.24665896268,123456,862,3.45579e-11,0.08972054,91.78362,5000.0,82.14055,48.93649,271.2089,0.00067519234758
863,800.58,0.01994464,24853240.0,33459.84,0.0579993345095,1.88,788.038122824,0.0,5000.0,2.00541565423,123456,863,3.553329e-09,0.3323864,96.12966,5000.0,91.84733,57.0804,758.1743,0.0152737543997
864,2259.392,0.0346496,3055858.0,5114.581,0.873677956362,1.56,1351.5758438,0.0,5000.0,6.78381478226,123456,864,2.453777e-10,0.2156037,54.8414,5000.0,25.10955,72.08486,10.77623,0.0484106136523
865,2008.598,0.4602364,536578.1,7402.392,0.621070044608,1.94,303.754941479,0.0,5000.0,2.26325887371,123456,865,2.880146e-09,0.3397335,51.14405,5000.0,57.39809,91.66754,405.4447,0.000169021335082
866,1238.726,0.9542938,17146240.0,6717.44,0.964171563574,2.2,277.798526725,0.0,5000.0,5.53175234059,123456,866,7.130793e-11,0.5920744,62.22683,5000.0,61.38882,73.75811,730.7994,0.0410738699594
867,2717.954,0.1545436,2932867.0,20540.96,0.0345159344423,1.99,1489.62727776,0.0,5000.0,5.01295825871,123456,867,1.31229e-08,0.03129824,41.91246,5000.0,99.09501,63.44666,683.186,0.0324668007483
868,2462.31,0.4473427,2422910.0,33633.57,0.30519581968,2.28,1690.2137601,0.0,5000.0,4.62722961118,123456,868,6.101035e-09,0.03049336,170.8706,5000.0,25.42738,71.639,507.6569,0.000211909184138
869,2910.369,0.208941,15770780.0,16872.56,0.610761694894,1.86,732.576192637,0.0,5000.0,3.20694159044,123456,869,1.050517e-10,0.3080853,91.77162,5000.0,67.44321,6.266277,181.1292,0.0296388860815
870,1429.85,0.7870565,5505354.0,29632.08,0.362798282576,1.55,1573.18333227,0.0,5000.0,6.95591297254,123456,870,7.826832e-07,0.09888065,43.82525,5000.0,14.93453,96.59259,608.7137,0.00713943053795
871,1590.794,0.2562459,16907420.0,36930.82,0.75958763432,2.01,242.377159371,0.0,5000.0,3.87237567022,123456,871,3.934754e-10,0.869568,95.5101,5000.0,21.6131,69.52953,328.1203,0.00157277501636
872,944.2846,0.76407,8663650.0,10007.44,0.629282623324,1.84,1540.78038541,0.0,5000.0,4.89139495956,123456,872,1.519075e-08,0.05534108,40.59365,5000.0,16.34351,36.94559,534.6045,0.00155106637105
873,1662.23,0.4952177,1095235.0,18908.71,0.0341718857601,2.49,773.371224825,0.0,5000.0,5.67278733675,123456,873,1.274843e-07,0.79867,36.1092,5000.0,31.66062,58.04311,258.8101,0.000204960889114
874,893.7813,0.8781828,20877650.0,7994.927,0.0744653360294,2.27,189.554093325,0.0,5000.0,7.34863254834,123456,874,9.384072e-08,2.549405,149.7201,5000.0,32.83886,35.65135,64.09552,0.000154039692263
875,1643.336,0.67755,1413587.0,41537.35,0.67501085404,1.96,1123.72482414,0.0,5000.0,4.2999825071,123456,875,3.860732e-08,0.06928296,198.652,5000.0,24.53836,44.1004,424.335,0.000334270669508
876,2699.015,0.1015089,617618.3,19236.87,0.930774128113,1.18,1460.41272663,0.0,5000.0,7.88598123726,123456,876,3.957912e-10,0.5492773,88.65975,5000.0,37.21973,26.0927,203.4719,0.00013625904338
877,855.0451,0.650358,37030380.0,5717.763,0.442147883366,2.31,3767.01641443,0.0,5000.0,6.98758402812,123456,877,9.407843e-11,0.05710906,177.5596,5000.0,49.80667,42.68371,511.217,0.0363548408895
878,2976.459,0.5760744,5052652.0,20904.68,0.166189412677,1.59,190.340867565,0.0,5000.0,6.55969045378,123456,878,6.057764e-08,0.6960305,61.87832,5000.0,95.67334,43.63658,175.0423,0.00822983782659
879,1716.762,0.3845718,2904117.0,6390.74,0.110986608738,1.25,1414.54216789,0.0,5000.0,7.82386460557,123456,879,4.061543e-08,0.2112945,193.457,5000.0,37.73771,25.61413,686.0575,0.000974271786708
880,2604.198,0.6135152,474774.9,9959.238,0.186099494176,2.11,770.46589246,0.0,5000.0,3.72428781488,123456,880,7.509155e-09,0.107745,168.32,5000.0,62.38748,78.6115,587.3339,0.000995132600489
881,2860.954,0.4003856,1271733.0,48419.71,0.0455031157033,2.49,463.427705762,0.0,5000.0,7.5904148933,123456,881,2.301793e-12,0.4600085,199.244,5000.0,57.87072,33.35349,742.0899,0.00127599953133
882,1064.264,0.4890805,29503730.0,17328.64,0.961626839413,2.02,1226.34634393,0.0,5000.0,4.34249944708,123456,882,7.514158e-10,0.03706549,71.8907,5000.0,28.2661,69.18555,392.6122,0.047180609028
883,1709.172,0.6896889,1033237.0,39422.06,0.0692701448422,1.23,604.419310197,0.0,5000.0,4.76355322299,123456,883,4.323165e-12,1.481198,44.23173,5000.0,60.9975,49.28451,615.9321,0.0011488586174
884,509.2219,0.02770031,12243620.0,28508.8,0.406226195308,2.36,411.62050474,0.0,5000.0,2.31954137447,123456,884,3.624545e-11,0.05755168,32.09503,5000.0,83.72941,98.17765,219.8214,0.00191943463152
885,1054.406,0.2173955,724673.9,9613.892,0.300024779446,1.18,449.246337213,0.0,5000.0,4.72878461906,123456,885,1.184935e-11,2.021837,32.42506,5000.0,83.94151,17.48663,607.2613,0.000119906687697
886,2314.766,0.2922368,1170510.0,27491.86,0.400889925295,2.16,339.481897376,0.0,5000.0,4.43241229087,123456,886,1.336004e-07,2.675056,62.20162,5000.0,26.44982,87.52515,675.5011,0.000139818170566
887,898.7326,0.6090345,22644940.0,8891.586,0.518340638543,1.71,1055.55968198,0.0,5000.0,3.56740974184,123456,887,7.25751e-11,0.05428546,79.57674,5000.0,63.06048,21.486,511.7172,0.00200801711009
888,2519.597,0.03078087,3254715.0,24495.52,0.308866396133,2.24,2476.89366221,0.0,5000.0,0.816747269562,123456,888,1.951236e-10,0.09219067,49.98373,5000.0,64.70334,89.98944,4.791704,0.0667244559054
889,2187.144,0.9548719,24070440.0,6170.039,0.291332934124,1.87,225.848283725,0.0,5000.0,6.50517237741,123456,889,2.312778e-09,1.900424,170.6082,5000.0,5.214181,15.75872,653.7156,0.00776747417205
890,1302.364,0.2045912,14612580.0,7428.867,0.0323370668187,1.89,1704.14856632,0.0,5000.0,3.8709748425,123456,890,1.167533e-12,0.07408359,166.9562,5000.0,18.20606,25.88947,613.2952,0.0298771598712
891,1802.472,0.261981,577281.1,18951.27,0.311993737837,1.63,1390.47277097,0.0,5000.0,1.40040901615,123456,891,2.61866e-11,0.1792352,150.8559,5000.0,42.4382,92.59501,66.94439,0.0137123553083
892,1835.442,0.315673,889058.6,48593.52,0.203810140984,1.43,442.269737449,0.0,5000.0,2.0023923922,123456,892,1.448081e-09,0.03063115,81.24504,5000.0,50.60908,66.63082,452.2418,0.000948848612506
893,2840.223,0.0471994,1058716.0,27691.36,0.292619887153,1.81,535.144292713,0.0,5000.0,1.6997244434,123456,893,1.126658e-08,0.07607675,185.7876,5000.0,67.78783,98.21742,90.43693,0.00239961451289
894,1202.05,0.2922158,483129.1,12828.21,0.157627674556,2.14,356.23492825,0.0,5000.0,7.50037893565,123456,894,2.324505e-09,1.515298,198.9124,5000.0,85.61493,25.40607,389.9725,0.0729476777906
895,1046.243,0.8837978,17054810.0,35833.01,0.0593725509806,2.06,1020.47501755,0.0,5000.0,7.44583486415,123456,895,1.298864e-12,0.4879504,174.7434,5000.0,72.72672,86.59243,510.7926,0.000344596588593
896,2451.282,0.9482549,1130120.0,8156.123,0.384073739505,1.71,99.464698445,0.0,5000.0,7.59241800583,123456,896,6.929344e-10,1.442429,71.37489,5000.0,97.43887,16.11589,330.6712,0.0842840477591
897,967.6255,0.2361731,5745531.0,21750.4,0.372599187319,2.27,570.198447667,0.0,5000.0,6.71639414983,123456,897,3.365907e-08,0.2256236,123.6682,5000.0,70.61448,33.23844,224.6325,0.0126279068368
898,2569.228,0.6906862,12175860.0,5543.11,0.702802288153,1.43,273.335545905,0.0,5000.0,4.80934100372,123456,898,1.15473e-12,0.4821881,189.8645,5000.0,60.95683,58.79613,223.4502,0.000165845624312
899,589.3307,0.3257768,950020.3,9002.874,0.661314525181,1.11,199.387886766,0.0,5000.0,7.0910931665,123456,899,1.118355e-11,0.2861596,167.0139,5000.0,58.30473,12.02551,377.8819,0.000331759969617
900,2493.448,0.7142843,7842557.0,44735.41,0.0725180954745,1.3,484.725509558,0.0,5000.0,4.46831036017,123456,900,3.023891e-08,0.03803299,132.8289,5000.0,39.87214,31.02006,286.703,0.0121440998854
901,2296.652,0.7641348,3771237.0,9067.962,0.97661484545,1.49,167.147109016,0.0,5000.0,5.72062089306,123456,901,5.372555e-11,0.3848681,131.7586,5000.0,36.82586,83.16074,367.8514,0.00138834901339
902,2224.806,0.6238827,2348893.0,25266.55,0.0617432849519,1.66,258.434289656,0.0,5000.0,3.94995423984,123456,902,6.525267e-09,0.1621284,88.65791,5000.0,68.26466,66.42801,179.4609,0.0260294696919
903,512.6066,0.3776161,1234160.0,49303.85,0.133577302318,1.41,1223.11030691,0.0,5000.0,6.91096694749,123456,903,7.774903e-07,1.891224,147.2324,5000.0,86.38692,33.02046,605.3875,0.00346032355949
904,1216.276,0.3884108,32068580.0,7356.085,0.419307094931,1.14,567.247800069,0.0,5000.0,2.37109539609,123456,904,2.773675e-08,2.95394,77.74092,5000.0,12.34022,24.39182,347.3614,0.000302167988992
905,2230.616,0.4731905,15290510.0,38176.01,0.234915192361,2.49,237.161685027,0.0,5000.0,4.20626733759,123456,905,1.500417e-09,0.1983194,51.38402,5000.0,82.72066,26.43596,179.6241,0.000199542119066
906,2175.051,0.619541,22457340.0,30996.46,0.378440088629,1.31,222.771697826,0.0,5000.0,1.143541119,123456,906,1.210363e-07,1.598578,80.21583,5000.0,30.8905,5.414111,77.2094,0.00208107094785
907,2261.983,0.9925502,44781380.0,24882.97,0.241693884072,1.61,517.581101317,0.0,5000.0,5.40204808395,123456,907,6.21164e-12,0.04515799,50.70715,5000.0,95.03756,38.99854,197.5806,0.00415556185467
908,2970.746,0.3266482,579542.2,15214.4,0.161449178829,1.83,850.563016766,0.0,5000.0,5.0229430722,123456,908,5.745748e-11,0.1128998,89.92039,5000.0,7.787587,72.61019,575.0324,0.000361462770148
